id,title,year,ratings,votes,length,genres,formatted_title,formatted_length
tt0077594,The Game of Death (1978),1978,5.6,6066,85 mins.,Action|Crime|Drama|Thriller,The Game of Death,85
tt0115561,L'appartement (1996),1996,7.6,6060,116 mins.,Drama|Mystery|Romance,L'appartement,116
tt0134033,Plunkett & Macleane (1999),1999,6.1,6053,99 mins.,Action|Adventure|Crime|Drama,Plunkett & Macleane,99
tt0342272,Dear Wendy (2005),2005,6.6,6051,105 mins.,Comedy|Crime|Drama|Romance,Dear Wendy,105
tt0412798,Half Light (2006),2006,5.9,6048,110 mins.,Drama|Horror|Mystery|Thriller,Half Light,110
tt0072730,A Boy and His Dog (1975),1975,6.6,6038,91 mins.,Comedy|Drama|Sci-Fi|Thriller,A Boy and His Dog,91
tt0458367,Right at Your Door (2006),2006,6.3,6038,96 mins.,Drama|Thriller,Right at Your Door,96
tt0119381,Inventing the Abbotts (1997),1997,6.2,6029,110 mins.,Drama|Romance,Inventing the Abbotts,110
tt0850253,Battle in Seattle (2007),2007,6.9,6026,99 mins.,Action|Drama,Battle in Seattle,99
tt0914797,Bottle Shock (2008),2008,6.8,6022,110 mins.,Comedy|Drama,Bottle Shock,110
tt0119280,"Her Majesty, Mrs. Brown (1997)",1997,7.3,6016,105 mins.,Biography|Drama|History|Romance,"Her Majesty, Mrs. Brown",105
tt0313670,Sweet Sixteen (2002),2002,7.5,6014,106 mins.,Crime|Drama,Sweet Sixteen,106
tt0064940,Fellini Satyricon (1969),1969,6.8,6012,128 mins.,Drama|Fantasy,Fellini Satyricon,128
tt0106664,The Dark Half (1993),1993,5.8,6009,122 mins.,Horror|Mystery,The Dark Half,122
tt0098575,Valmont (1989),1989,6.9,6008,137 mins.,Drama|Romance,Valmont,137
tt0270707,The Truth About Charlie (2002),2002,4.7,6007,104 mins.,Mystery|Thriller,The Truth About Charlie,104
tt0106452,Body Snatchers (1993),1993,5.8,6006,87 mins.,Sci-Fi|Horror|Thriller|Mystery,Body Snatchers,87
tt0112571,Boys on the Side (1995),1995,6.1,6003,115 mins.,Comedy|Drama,Boys on the Side,115
tt1294213,Solitary Man (2009),2009,6.5,6002,90 mins.,Comedy|Drama|Romance,Solitary Man,90
tt0116289,Feeling Minnesota (1996),1996,5.3,5991,99 mins.,Comedy|Crime|Drama|Romance,Feeling Minnesota,99
tt0875113,99 francs (2007),2007,7.1,5990,100 mins.,Comedy|Drama,99 francs,100
tt0057358,Winter Light (1963),1963,7.9,5984,81 mins.,Drama,Winter Light,81
tt0276830,Renegade (2004),2004,5.1,5977,124 mins.,Adventure|Western,Renegade,124
tt0091680,One Crazy Summer (1986),1986,6.0,5969,93 mins.,Comedy|Romance,One Crazy Summer,93
tt0101787,Dying Young (1991),1991,5.4,5965,111 mins.,Drama|Romance,Dying Young,111
tt0053580,The Alamo (1960),1960,6.7,5963,167 mins.,Action|Adventure|Drama|History|War|Western,The Alamo,167
tt1153706,Dance Flick (2009),2009,3.3,5961,83 mins.,Action|Comedy|Music,Dance Flick,83
tt0047522,A Star Is Born (1954),1954,7.8,5957,154 mins.,Drama|Musical|Romance,A Star Is Born,154
tt0238552,Replicant (2001),2001,5.0,5950,100 mins.,Action|Sci-Fi|Thriller,Replicant,100
tt1068641,The Burning Plain (2008),2008,6.8,5948,107 mins.,Crime|Drama|Romance,The Burning Plain,107
tt0446687,Driving Lessons (2006),2006,6.7,5936,98 mins.,Comedy|Drama,Driving Lessons,98
tt0059170,"Faster, Pussycat! Kill! Kill! (1965)",1965,6.7,6036,83 mins.,Comedy|Crime|Thriller,"Faster, Pussycat! Kill! Kill!",83
tt0429715,The Business (2005),2005,6.5,6027,97 mins.,Crime|Drama|Thriller,The Business,97
tt0050086,3:10 to Yuma (1957),1957,7.7,6023,92 mins.,Action|Adventure|Drama|Thriller|Western,3:10 to Yuma,92
tt0051411,The Big Country (1958),1958,7.8,6020,165 mins.,Drama|Romance|Western,The Big Country,165
tt0107156,The Wedding Banquet (1993),1993,7.6,6015,106 mins.,Comedy|Drama|Romance,The Wedding Banquet,106
tt0879843,Katyn (2007),2007,7.1,6013,122 mins.,Drama|History|War,Katyn,122
tt0086361,Staying Alive (1983),1983,4.0,6012,93 mins.,Drama|Music,Staying Alive,93
tt0329388,Monsieur Ibrahim (2003),2003,7.4,6008,00 mins.,Drama,Monsieur Ibrahim,0
tt0456144,Lage Raho Munna Bhai (2006),2006,7.8,6007,144 mins.,Comedy|Drama|History|Musical|Romance,Lage Raho Munna Bhai,144
tt0796368,Talk to Me (2007),2007,7.3,6007,118 mins.,Biography|Drama|History|Music|War,Talk to Me,118
tt1152850,Wendy and Lucy (2008),2008,7.1,6006,80 mins.,Drama,Wendy and Lucy,80
tt0091983,Something Wild (1986),1986,6.7,6003,114 mins.,Comedy|Crime|Drama|Romance,Something Wild,114
tt0824758,The Last Station (2009),2009,7.0,5998,112 mins.,Biography|Drama|Romance,The Last Station,112
tt0104695,Leap of Faith (1992),1992,5.9,5990,108 mins.,Comedy|Drama|Romance,Leap of Faith,108
tt0082176,We Children from Bahnhof Zoo (1981),1981,7.6,5987,138 mins.,Biography|Drama,We Children from Bahnhof Zoo,138
tt0106292,Another Stakeout (1993),1993,5.2,5977,108 mins.,Action|Comedy|Crime|Thriller,Another Stakeout,108
tt0094631,Alien Nation (1988),1988,6.1,5970,91 mins.,Crime|Drama|Sci-Fi|Thriller,Alien Nation,91
tt0101453,Billy Bathgate (1991),1991,5.8,5966,106 mins.,Action|Crime|Drama,Billy Bathgate,106
tt1142800,Madea Goes to Jail (2009),2009,3.2,5964,103 mins.,Comedy|Crime|Drama,Madea Goes to Jail,103
tt0280653,Amen. (2002),2002,7.3,5963,132 mins.,Crime|Drama|War,Amen.,132
tt0089013,Demons (1985),1985,6.4,5957,88 mins.,Horror,Demons,88
tt0043137,Winchester '73 (1950),1950,7.8,5954,92 mins.,Western,Winchester '73,92
tt0095889,Poltergeist III (1988),1988,4.0,5949,98 mins.,Fantasy|Horror|Thriller,Poltergeist III,98
tt0424227,Turtles Can Fly (2004),2004,7.9,5939,98 mins.,Drama|War,Turtles Can Fly,98
tt0057877,Becket (1964),1964,8.0,5935,148 mins.,Biography|Drama|History,Becket,148
tt0175526,Cherry Falls (2000),2000,4.8,5934,92 mins.,Horror|Mystery|Thriller,Cherry Falls,92
tt0763840,Home of the Brave (2006),2006,5.6,5931,106 mins.,Action|Drama|War,Home of the Brave,106
tt0088272,Tightrope (1984),1984,6.2,5923,114 mins.,Crime|Drama|Mystery|Thriller,Tightrope,114
tt0112453,Balto (1995),1995,6.6,5920,78 mins.,Family|Animation|Adventure,Balto,78
tt0397619,Samaritan Girl (2004),2004,7.2,5911,95 mins.,Drama,Samaritan Girl,95
tt0119448,Character (1997),1997,7.9,5909,122 mins.,Crime|Drama|Mystery,Character,122
tt0081698,Used Cars (1980),1980,6.6,5903,113 mins.,Comedy,Used Cars,113
tt0368222,Romance & Cigarettes (2005),2005,6.2,5898,105 mins.,Comedy|Musical|Romance,Romance & Cigarettes,105
tt0104558,Supercop (1992),1992,6.8,5895,95 mins.,Action|Thriller|Comedy|Crime,Supercop,95
tt0074899,Midway (1976),1976,6.6,5891,132 mins.,Action|Drama|History|War,Midway,132
tt0410730,Taxidermia (2006),2006,6.9,5890,91 mins.,Comedy|Drama|Horror,Taxidermia,91
tt0089424,Kiss of the Spider Woman (1985),1985,7.4,5885,120 mins.,Drama,Kiss of the Spider Woman,120
tt0120776,One True Thing (1998),1998,6.9,5879,127 mins.,Drama,One True Thing,127
tt0102915,Showdown in Little Tokyo (1991),1991,5.6,5873,79 mins.,Action|Comedy|Crime|Thriller,Showdown in Little Tokyo,79
tt1193516,Recep Ivedik (2008),2008,5.4,5866,90 mins.,Comedy,Recep Ivedik,90
tt0120263,Songs from the Second Floor (2000),2000,7.5,5854,98 mins.,Comedy|Drama,Songs from the Second Floor,98
tt0381971,Curious George (2006),2006,6.6,5844,86 mins.,Animation|Adventure|Comedy|Family,Curious George,86
tt0091578,My Beautiful Laundrette (1985),1985,6.9,5842,97 mins.,Comedy|Drama|Romance,My Beautiful Laundrette,97
tt0085210,Bad Boys (1983),1983,7.0,5840,104 mins.,Crime|Drama|Thriller,Bad Boys,104
tt0049096,The Court Jester (1955),1955,7.8,5836,101 mins.,Adventure|Comedy|Family|Musical,The Court Jester,101
tt0125971,Outside Providence (1999),1999,6.0,5831,96 mins.,Comedy|Drama|Romance,Outside Providence,96
tt0218553,Ring 2 (1999),1999,6.0,5826,95 mins.,Horror,Ring 2,95
tt0255589,The Isle (2000),2000,7.0,5824,90 mins.,Drama|Thriller,The Isle,90
tt0073747,The Stepford Wives (1975),1975,6.9,5821,115 mins.,Mystery|Sci-Fi|Thriller,The Stepford Wives,115
tt1233381,Three Monkeys (2008),2008,7.2,5819,109 mins.,Drama,Three Monkeys,109
tt0062136,Play Time (1967),1967,7.9,5932,115 mins.,Comedy,Play Time,115
tt1023500,Doghouse (2009),2009,6.1,5926,89 mins.,Comedy|Horror,Doghouse,89
tt0108551,What's Love Got to Do with It (1993),1993,7.0,5921,118 mins.,Biography|Drama|Music,What's Love Got to Do with It,118
tt0254099,The Anniversary Party (2001),2001,6.3,5917,115 mins.,Drama|Comedy,The Anniversary Party,115
tt0061385,Barefoot in the Park (1967),1967,6.9,5910,106 mins.,Comedy|Romance,Barefoot in the Park,106
tt0167456,Thunderbirds (2004),2004,4.0,5907,95 mins.,Action|Adventure|Comedy|Family|Sci-Fi,Thunderbirds,95
tt0381505,Pretty Persuasion (2005),2005,6.6,5900,104 mins.,Comedy|Drama,Pretty Persuasion,104
tt0059017,Cat Ballou (1965),1965,6.8,5895,97 mins.,Comedy|Musical|Western,Cat Ballou,97
tt0819714,The Edge of Love (2008),2008,6.2,5894,110 mins.,Biography|Drama|Romance|War,The Edge of Love,110
tt0200469,Bats (1999),1999,3.3,5890,91 mins.,Thriller|Horror,Bats,91
tt0110882,Before the Rain (1994),1994,8.0,5887,113 mins.,Drama|War,Before the Rain,113
tt0072417,A Woman Under the Influence (1974),1974,8.0,5883,155 mins.,Drama|Romance,A Woman Under the Influence,155
tt0109117,Andaz Apna Apna (1994),1994,8.2,5875,160 mins.,Comedy,Andaz Apna Apna,160
tt0166943,Music of the Heart (1999),1999,6.5,5872,124 mins.,Drama|Music,Music of the Heart,124
tt0111201,Sirens (1993),1993,5.8,5864,98 mins.,Comedy|Drama,Sirens,98
tt0083111,Southern Comfort (1981),1981,7.1,5854,106 mins.,Adventure|Drama|Thriller,Southern Comfort,106
tt0085478,Educating Rita (1983),1983,7.1,5843,110 mins.,Drama|Comedy,Educating Rita,110
tt0048140,Guys and Dolls (1955),1955,7.2,5842,150 mins.,Comedy|Musical|Romance,Guys and Dolls,150
tt0097328,Family Business (1989),1989,5.5,5837,110 mins.,Crime|Comedy,Family Business,110
tt1334102,The Resident (2011),2011,5.2,5836,91 mins.,Drama|Horror|Thriller,The Resident,91
tt0106471,Boxing Helena (1993),1993,4.1,5831,107 mins.,Drama|Mystery|Romance|Thriller,Boxing Helena,107
tt0430576,The Secret Life of Words (2005),2005,7.5,5825,115 mins.,Drama|Romance,The Secret Life of Words,115
tt0110631,Nightwatch (1994),1994,7.5,5823,107 mins.,Horror|Mystery|Thriller,Nightwatch,107
tt0870090,City of Men (2007),2007,7.2,5819,106 mins.,Crime|Drama,City of Men,106
tt0112922,The Day of the Beast (1995),1995,7.5,5817,103 mins.,Comedy|Crime|Horror|Thriller,The Day of the Beast,103
tt0361309,We Don't Live Here Anymore (2004),2004,6.3,5809,101 mins.,Drama|Romance,We Don't Live Here Anymore,101
tt0071994,Phantom of the Paradise (1974),1974,7.0,5802,92 mins.,Comedy|Fantasy|Horror|Music|Musical|Sci-Fi|Thriller,Phantom of the Paradise,92
tt0080025,Time After Time (1979),1979,7.2,5799,112 mins.,Adventure|Comedy|Drama|Romance|Sci-Fi|Thriller,Time After Time,112
tt0077578,Foul Play (1978),1978,6.6,5797,116 mins.,Comedy|Mystery|Thriller,Foul Play,116
tt0808331,Joshua (2007),2007,5.9,5795,106 mins.,Drama|Horror|Thriller,Joshua,106
tt0083190,Thief (1981),1981,7.2,5792,122 mins.,Action|Crime|Drama|Thriller,Thief,122
tt1340107,In a Better World (2010),2010,7.7,5787,119 mins.,Drama|Thriller,In a Better World,119
tt0286751,Pulse (2001),2001,6.7,5783,118 mins.,Horror|Thriller,Pulse,118
tt0082269,Diva (1981),1981,7.2,5780,117 mins.,Thriller,Diva,117
tt0219952,Lucky Numbers (2000),2000,4.9,5767,105 mins.,Comedy|Crime,Lucky Numbers,105
tt0047677,The Wild One (1953),1953,6.9,5759,79 mins.,Drama,The Wild One,79
tt0365847,The Myth (2005),2005,6.0,5751,122 mins.,Action|Adventure|Comedy|Drama|Fantasy,The Myth,122
tt0120265,Taste of Cherry (1997),1997,7.5,5744,95 mins.,Drama,Taste of Cherry,95
tt0058548,Santa Claus Conquers the Martians (1964),1964,2.3,5736,81 mins.,Family|Fantasy|Sci-Fi,Santa Claus Conquers the Martians,81
tt0495596,Tales from Earthsea (2006),2006,6.5,5728,115 mins.,Animation|Adventure|Fantasy,Tales from Earthsea,115
tt0357110,The Ballad of Jack and Rose (2005),2005,6.7,5720,112 mins.,Drama,The Ballad of Jack and Rose,112
tt0109936,Greedy (1994),1994,5.9,5719,113 mins.,Comedy,Greedy,113
tt0120786,The Patriot (1998),1998,3.8,5712,90 mins.,Action|Thriller,The Patriot,90
tt0077369,Convoy (1978),1978,6.0,5708,110 mins.,Action|Drama|Western,Convoy,110
tt0308506,Like Mike (2002),2002,4.5,5702,99 mins.,Comedy|Family|Fantasy|Sport,Like Mike,99
tt0053459,Eyes Without a Face (1960),1960,7.9,5696,88 mins.,Drama|Horror|Mystery|Thriller,Eyes Without a Face,88
tt0081777,Xanadu (1980),1980,4.5,5691,93 mins.,Fantasy|Musical|Romance,Xanadu,93
tt0099558,Operation Condor (1991),1991,6.9,5686,106 mins.,Action|Adventure|Comedy|Crime|Thriller,Operation Condor,106
tt0411267,The Dark (2005),2005,5.3,5676,93 mins.,Horror|Mystery|Thriller,The Dark,93
tt0095348,I'm Gonna Git You Sucka (1988),1988,6.2,5672,88 mins.,Action|Comedy,I'm Gonna Git You Sucka,88
tt0465430,The Cottage (2008),2008,6.2,5803,92 mins.,Comedy|Crime|Horror|Thriller,The Cottage,92
tt0093185,The Hidden (1987),1987,6.9,5800,96 mins.,Action|Horror|Sci-Fi,The Hidden,96
tt0419198,The Tiger and the Snow (2005),2005,6.9,5797,114 mins.,Comedy|Drama|Romance|War,The Tiger and the Snow,114
tt0120820,Senseless (1998),1998,5.5,5797,93 mins.,Comedy|Romance,Senseless,93
tt0475723,Shinobi: Heart Under Blade (2005),2005,7.0,5793,107 mins.,Action|Drama|Fantasy|Romance,Shinobi: Heart Under Blade,107
tt0417791,Rory O'Shea Was Here (2004),2004,7.7,5791,104 mins.,Comedy|Drama,Rory O'Shea Was Here,104
tt0096018,Running on Empty (1988),1988,7.5,5783,116 mins.,Crime|Drama|Music,Running on Empty,116
tt0117826,Bordello of Blood (1996),1996,4.9,5781,87 mins.,Horror|Comedy,Bordello of Blood,87
tt0090350,Year of the Dragon (1985),1985,6.7,5777,134 mins.,Action|Crime|Drama|Thriller,Year of the Dragon,134
tt1327035,Dev D (2009),2009,7.9,5763,144 mins.,Comedy|Drama|Romance,Dev D,144
tt0322420,Life is a Miracle (2004),2004,7.6,5756,155 mins.,Comedy|Romance|Music|Drama|War,Life is a Miracle,155
tt0058888,Red Beard (1965),1965,8.1,5747,185 mins.,Drama,Red Beard,185
tt0981072,The Lucky Ones (2008),2008,7.1,5737,115 mins.,Comedy|Drama|War,The Lucky Ones,115
tt0092048,Tampopo (1985),1985,7.8,5735,114 mins.,Comedy,Tampopo,114
tt0091278,Iron Eagle (1986),1986,4.9,5721,117 mins.,Action|Thriller|War,Iron Eagle,117
tt0060397,Fantastic Voyage (1966),1966,6.8,5719,100 mins.,Adventure|Sci-Fi,Fantastic Voyage,100
tt0456149,The Death of Mr. Lazarescu (2005),2005,7.8,5716,150 mins.,Drama,The Death of Mr. Lazarescu,150
tt0120857,Tea with Mussolini (1999),1999,6.8,5709,117 mins.,Drama|Comedy|War,Tea with Mussolini,117
tt0216800,With a Friend Like Harry... (2000),2000,7.2,5705,117 mins.,Comedy|Drama|Mystery|Thriller,With a Friend Like Harry...,117
tt0462229,Code Name: The Cleaner (2007),2007,4.1,5697,84 mins.,Action|Comedy|Crime,Code Name: The Cleaner,84
tt0102343,Love Potion No. 9 (1992),1992,5.3,5691,92 mins.,Comedy|Fantasy|Romance,Love Potion No. 9,92
tt0053172,Pillow Talk (1959),1959,7.4,5688,102 mins.,Comedy|Romance,Pillow Talk,102
tt0346094,Distant (2002),2002,7.5,5678,110 mins.,Drama,Distant,110
tt0420206,Summer Storm (2004),2004,7.5,5675,98 mins.,Comedy|Drama|Romance|Sport,Summer Storm,98
tt0113321,Home for the Holidays (1995),1995,6.4,5669,103 mins.,Comedy|Drama|Romance,Home for the Holidays,103
tt0455612,Madea's Family Reunion (2006),2006,4.0,5668,107 mins.,Comedy|Drama|Romance,Madea's Family Reunion,107
tt0427968,Trust the Man (2005),2005,5.7,5664,103 mins.,Comedy|Drama|Romance,Trust the Man,103
tt0376105,Racing Stripes (2005),2005,5.2,5662,102 mins.,Adventure|Comedy|Drama|Family|Sport,Racing Stripes,102
tt0375735,Enduring Love (2004),2004,6.4,5656,100 mins.,Drama|Mystery|Romance|Thriller,Enduring Love,100
tt0338512,Two Brothers (2004),2004,6.8,5652,109 mins.,Adventure|Drama|Family,Two Brothers,109
tt0094890,Cocoon: The Return (1988),1988,4.9,5651,116 mins.,Adventure|Comedy|Mystery|Romance|Sci-Fi,Cocoon: The Return,116
tt0264323,2001 Maniacs (2005),2005,5.3,5648,87 mins.,Comedy|Horror,2001 Maniacs,87
tt0118539,3 Ninjas: High Noon at Mega Mountain (1998),1998,2.3,5645,93 mins.,Family|Action|Comedy,3 Ninjas: High Noon at Mega Mountain,93
tt0109484,"Corrina, Corrina (1994)",1994,6.1,5645,115 mins.,Comedy|Drama|Romance,"Corrina, Corrina",115
tt0107096,Heaven & Earth (1993),1993,6.7,5644,140 mins.,Action|Biography|Drama|History|War,Heaven & Earth,140
tt0045891,How to Marry a Millionaire (1953),1953,6.9,5635,95 mins.,Comedy|Drama|Romance,How to Marry a Millionaire,95
tt0093512,Maurice (1987),1987,7.6,5633,140 mins.,Drama|Romance,Maurice,140
tt1320082,The Concert (2009),2009,7.5,5629,119 mins.,Comedy|Drama|Music,The Concert,119
tt0110516,Milk Money (1994),1994,5.2,5622,110 mins.,Comedy|Romance,Milk Money,110
tt0163579,Chill Factor (1999),1999,4.9,5617,102 mins.,Action|Adventure|Comedy|Thriller,Chill Factor,102
tt0319524,How to Deal (2003),2003,5.4,5614,101 mins.,Comedy|Drama|Romance,How to Deal,101
tt0102426,Mediterraneo (1991),1991,7.2,5602,96 mins.,Comedy|Drama|War,Mediterraneo,96
tt0087799,Night of the Comet (1984),1984,6.2,5599,95 mins.,Comedy|Horror|Sci-Fi|Thriller,Night of the Comet,95
tt0346631,Blood and Bone (2009),2009,6.8,5593,93 mins.,Action|Drama,Blood and Bone,93
tt0069280,Slaughterhouse-Five (1972),1972,7.0,5590,104 mins.,Comedy|Drama|Fantasy|Sci-Fi|War,Slaughterhouse-Five,104
tt0080009,Tess (1979),1979,7.2,5583,186 mins.,Drama|Romance,Tess,186
tt0107091,Heart and Souls (1993),1993,6.6,5582,104 mins.,Comedy|Drama|Fantasy|Romance,Heart and Souls,104
tt0120728,The Last Days of Disco (1998),1998,6.3,5580,113 mins.,Comedy|Drama|Music|Romance,The Last Days of Disco,113
tt0157016,I Stand Alone (1998),1998,7.4,5576,93 mins.,Crime|Drama,I Stand Alone,93
tt0100486,Reversal of Fortune (1990),1990,7.2,5573,111 mins.,Drama|Mystery,Reversal of Fortune,111
tt0150915,Hilary and Jackie (1998),1998,7.3,5664,121 mins.,Biography|Drama|Music,Hilary and Jackie,121
tt0120757,The Mod Squad (1999),1999,4.0,5663,92 mins.,Action|Crime|Thriller,The Mod Squad,92
tt0466856,ATL (2006),2006,5.1,5657,105 mins.,Comedy|Crime|Drama|Music|Romance,ATL,105
tt0093857,Revenge of the Nerds II: Nerds in Paradise (1987),1987,4.3,5654,98 mins.,Comedy,Revenge of the Nerds II: Nerds in Paradise,98
tt0091670,The Sacrifice (1986),1986,8.0,5652,142 mins.,Drama,The Sacrifice,142
tt0071970,The Parallax View (1974),1974,7.3,5648,102 mins.,Thriller,The Parallax View,102
tt0048473,Pather Panchali (1955),1955,8.1,5645,119 mins.,Drama,Pather Panchali,119
tt0109198,Bad Girls (1994),1994,4.8,5645,99 mins.,Western,Bad Girls,99
tt0279889,Joe Somebody (2001),2001,5.3,5644,98 mins.,Comedy|Romance|Drama,Joe Somebody,98
tt0963743,"Angus, Thongs and Perfect Snogging (2008)",2008,6.3,5641,100 mins.,Comedy|Drama,"Angus, Thongs and Perfect Snogging",100
tt0134067,The Rugrats Movie (1998),1998,5.4,5633,79 mins.,Animation|Adventure|Comedy|Family,The Rugrats Movie,79
tt0117364,The Portrait of a Lady (1996),1996,6.0,5629,144 mins.,Drama|Romance,The Portrait of a Lady,144
tt0497972,Sex and Death 101 (2007),2007,6.1,5622,100 mins.,Comedy|Drama|Romance,Sex and Death 101,100
tt0267248,Abandon (2002),2002,4.8,5621,99 mins.,Drama|Music|Mystery|Romance|Thriller,Abandon,99
tt1194417,Casino Jack (2010),2010,6.3,5617,108 mins.,Biography|Comedy|Crime|Drama,Casino Jack,108
tt0104265,Final Analysis (1992),1992,5.6,5610,124 mins.,Drama|Romance|Thriller,Final Analysis,124
tt0461936,Don (2006),2006,6.8,5602,00 mins.,Action|Comedy|Crime|Mystery|Romance|Thriller,Don,0
tt0273982,Poolhall Junkies (2002),2002,6.7,5596,99 mins.,Drama|Thriller,Poolhall Junkies,99
tt0085615,Gorky Park (1983),1983,6.6,5592,128 mins.,Drama|Thriller|Crime,Gorky Park,128
tt0113451,Jade (1995),1995,4.9,5589,95 mins.,Action|Crime|Drama|Thriller,Jade,95
tt0105217,Raising Cain (1992),1992,5.7,5582,91 mins.,Crime|Drama|Horror|Thriller,Raising Cain,91
tt1133991,What Doesn't Kill You (2008),2008,6.7,5581,100 mins.,Crime|Drama,What Doesn't Kill You,100
tt0098663,The Wizard (1989),1989,5.6,5579,100 mins.,Comedy|Family|Adventure|Drama,The Wizard,100
tt0134630,Duets (2000),2000,5.8,5575,112 mins.,Comedy|Drama|Music,Duets,112
tt0426615,In the Mix (2005),2005,2.3,5573,95 mins.,Comedy|Crime|Music|Romance,In the Mix,95
tt0758786,Stuck (2007),2007,6.7,5572,85 mins.,Comedy|Drama|Thriller,Stuck,85
tt0349416,Eulogy (2004),2004,6.5,5568,91 mins.,Comedy|Drama,Eulogy,91
tt0110123,In the Army Now (1994),1994,4.2,5562,91 mins.,Comedy|War,In the Army Now,91
tt0064541,Kes (1969),1969,7.6,5560,110 mins.,Drama,Kes,110
tt0056663,Vivre Sa Vie (1962),1962,8.0,5551,80 mins.,Drama,Vivre Sa Vie,80
tt0067277,Johnny Got His Gun (1971),1971,7.9,5549,111 mins.,Drama|War,Johnny Got His Gun,111
tt0424908,Copying Beethoven (2006),2006,6.8,5540,104 mins.,Biography|Drama|Music,Copying Beethoven,104
tt1172571,The Children (2008),2008,6.2,5539,84 mins.,Horror|Mystery|Thriller,The Children,84
tt1212974,Bitch Slap (2009),2009,4.7,5534,00 mins.,Action|Comedy|Crime|Drama|Thriller,Bitch Slap,0
tt0245046,Charlotte Gray (2001),2001,6.4,5532,121 mins.,Drama|Romance|Thriller|War,Charlotte Gray,121
tt0465436,December Boys (2007),2007,6.6,5528,105 mins.,Drama|Romance,December Boys,105
tt0386342,Brothers (2004),2004,7.6,5522,117 mins.,Drama|War,Brothers,117
tt0211938,Bait (2000),2000,5.6,5517,119 mins.,Action|Crime|Thriller,Bait,119
tt0342492,The Green Butchers (2003),2003,7.1,5517,100 mins.,Comedy|Drama,The Green Butchers,100
tt0210075,Girlfight (2000),2000,6.8,5506,110 mins.,Drama|Sport,Girlfight,110
tt0237993,101 Reykjav\xedk (2000),2000,6.9,5497,88 mins.,Comedy|Romance,101 Reykjav\xedk,88
